Brand,Model,Selling_Price,Original_MRP,Discount_Percentage,Customer_Rating,Availability,Specifications,Image_Source
ASUS,ASUS VivoBook K15 OLED Intel Core i5 11th Gen 1135G7 - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K51...,49990,85990,41,4.3,Available,"Intel Core i5 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student, AppDeals, Splendid, Tru2Life, Link to MyASUS | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,193990,209990,7,5,Available,First Ever Screenpad | NVIDIA GeForce GTX 1050 Ti | Intel Core i9 Processor (8th Gen) | 16 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS ROG Strix SCAR 15 (2021) AMD Ryzen 9 Octa Core 5900HX - (32 GB/1 TB SSD/Windows 10 Home/8 GB Grap...,166990,227990,26,4.8,Available,AMD Ryzen 9 Octa Core Processor | 32 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AMD Ryzen AI 5 Quad Core 330 - (16 GB/512 GB S...",63990,81990,21,0,Available,"AMD Ryzen AI 5 Quad Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year International Warranty",No Image Link
ASUS,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,71850,89990,20,4.4,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 15 (2026) with Office 2024 + M365 Basic*, AMD Ryzen 7 Octa Core 170 - (16 GB/512 GB SSD/...",72990,72990,0,0,Available,"AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | MSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...",50990,50990,0,4.3,Available,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,"ASUS Zenbook 14 OLED AI PC, Full Metal Body, Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home...",145990,170990,14,4.8,Available,Intel Core Ultra 9 Processor | 32 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thi...,48990,59990,18,0,Available,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS ROG Zephyrus G14 with 76WHr Battery AMD Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Hom...,118990,180990,34,4.3,Available,AMD Ryzen 9 Octa Core Processor | 16 GB DDR4 RAM | Windows 10 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook Pro 16X OLED (2021) AMD Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/4 GB ...,112999,162990,30,4.3,Available,AMD Ryzen 9 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Office Home and Student 2019 included | 1 Year onsite Warranty,No Image Link
ASUS,ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-BQ321WS Laptop,50990,50990,0,0,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 YEAR INTERNATIONAL,No Image Link
ASUS,ASUS ROG Intel Core i7 7th Gen 7700HQ - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,135990,146490,7,3,Available,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features) | Intel Core i7 Processor (7th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Gaming Center, ROG Game First III, ICEsound | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) K3504VA-LK542WS Laptop,58890,92900,36,3.3,Available,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty,No Image Link
ASUS,ASUS Vivobook GO 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ549WS T...,52899,59999,11,4.2,Available,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop,48990,69990,30,0,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 year Domestic Warranty,No Image Link
ASUS,ASUS Vivobook 15 Touch Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311W...,56990,69999,18,4.2,Available,Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 15 K513 Intel Core i5 11th Gen Intel® Core™ i5-1135G7 Processor 8MB Cache, 2.4 GHz up to...",67999,81990,17,4.3,Available,"Intel Core i5 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Windows 10 Home, Ms-Office Home & Student 2019, Mcafee AntiVirus | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1400CKA-NK0488 ...,32990,32990,0,4,Available,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS VivoBook 14 Intel Core i5 8th Gen 8265U - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin an...,49990,55591,10,4.4,Available,Intel Core i5 Processor (8th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Asus Splendid | 1 Year Limited International Hardware Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,65990,75990,13,4.1,Available,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Zenbook 14 OLED (2025) with Touch Screen, Backlit Keyboard, Full Metal Body, Intel Core Ultra 9 2...",149990,170990,12,4.6,Available,"Intel Core Ultra 9 Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite warranty",No Image Link
ASUS,ASUS Vivobook Pro 15 OLED AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...,87990,88990,1,4.5,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop,42990,57990,25,3.9,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year Domestic Warranty,No Image Link
ASUS,ASUS Vivobook Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ325WS Thin an...,44900,54900,18,4.3,Available,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB ...",87990,101999,13,4.3,Available,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK321WS Thin...,45990,49990,8,0,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",69339,79900,13,0,Available,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 14X OLED For Creator, Intel H Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/W...",88778,110990,20,4.1,Available,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Zenbook A14 OLED (2025), MSO 2024 + M365 Basic, Metal Body, Backlit Keyboard, Snapdragon X Elite ...",119990,129990,7,2.4,Available,"Snapdragon X Elite Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD...,49484,51990,4,4,Available,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS X1404VA-NK321WS Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/8 GB Graphics) X1404ZA-...,49990,54990,9,3.3,Available,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home and Student 2021 | 1 year warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ522WS Lapt...,63844,69990,8,4.4,Available,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year manufacturing Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ836WS Thin and ...,61809,70990,12,3.3,Available,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Onsite warranty,No Image Link
ASUS,"ASUS Vivobook 14X OLED For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/W...",72990,122990,40,4,Available,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thi...,59647,69900,14,3.8,Available,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i3 12th Gen i3-1220P - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ331WS L...,48749,49990,2,0,Available,"Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Windows 11, Microsoft Office H&S 2021, 1 Year McAfee | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS ExpertBook P2 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/DOS/2 GB Graphics) ExpertBook P2 P...,65990,69990,5,4.8,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | DOS Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,No Image Link
ASUS,ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (32 GB/1 TB...,215990,215990,0,5,Available,"Intel Core i7 Processor (14th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS ROG Strix G15 AMD Ryzen 7 Octa Core 6800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,110001,121990,9,4.3,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3381WS...,48990,55990,12,3.8,Available,"Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Windows 11, Microsoft Office H&S 2021, 1 Year McAfee | 1 Year Onsite Warranty",No Image Link
ASUS,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Ho...",64838,75990,14,4.3,Available,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3381WS...,48244,59990,19,0,Available,"Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Windows 11, Microsoft Office H&S 2021, 1 Year McAfee | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,171990,233990,26,5,Available,Intel Core i7 Processor (10th Gen) | 16 GB LPDDR3 RAM | 64 bit Windows 10 Operating System | 2 TB SSD | 35.56 cm (14 Inch) Display | 3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,No Image Link
ASUS,ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD...,58900,68990,14,4.2,Available,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Intel® Core™ Ultra 7 Processor 255H Intel Core Ultra 7 2nd Gen - (32 GB/1 TB SSD/Windows 11 Home/...,219990,399990,45,0,Available,Intel Core Ultra 7 Processor (2nd Gen) | 32 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 inch) Display | ASUS Recovery || MyASUS || ScreenXpert || GlideX | 1 YEAR INTERNATIONAL,No Image Link
ASUS,ASUS Zenbook 14 OLED AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) UM3402YA-KM741WS...,82773,122990,32,4.3,Available,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery AMD Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD...,137990,175999,21,4.5,Available,AMD Ryzen 9 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB ...,52149,54999,5,4.3,Available,"AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ522WS Laptop,51141,74000,30,3.1,Available,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year On Site Warranty,No Image Link
ASUS,ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Th...,42990,45900,6,4.2,Available,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.81 cm (14.1 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...",44291,49999,11,4.3,Available,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS ...,48990,52990,7,4.2,Available,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Carry-in Warranty,No Image Link
ASUS,ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD...,189000,196000,3,4.5,Available,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS ROG Strix Scar 16 Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics...,279990,347990,19,3.7,Available,Intel Core i9 Processor (14th Gen) | 32 GB DDR5 RAM | Windows 11 Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite warranty,No Image Link
ASUS,ASUS Zenbook S 14 OLED Intel Core Ultra 7 - (16 GB/512 GB SSD/Windows 11 Home) UX5406SA-PV356WS Thin a...,130990,174990,25,0,Available,Intel Core Ultra 7 Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and ...,53990,74999,28,3.2,Available,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty,No Image Link
ASUS,ASUS ROG Strix SCAR 16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/2 TB SS...,449990,479990,6,0,Available,"Intel Core Ultra 9 Processor | 32 GB DDR5 RAM | Windows 11 Home Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year | 1 Year Onsite Warranty",No Image Link
ASUS,ASUS Vivobook Ultra 14 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB522...,58534,81990,28,4.3,Available,Intel Core i5 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
ASUS,ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B945...,139990,172990,19,5,Available,Intel Core i7 Processor (10th Gen) | 16 GB LPDDR3 RAM | 64 bit Windows 10 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,No Image Link
